,City,American Restaurant,Art Museum,Asian Restaurant,Bakery,Bar,Beer Garden,Brazilian Restaurant,Burger Joint,Business Service,Caf√©,Cocktail Bar,Coffee Shop,Concert Hall,Deli / Bodega,Diner,Food Court,French Restaurant,Fried Chicken Joint,Gastropub,German Restaurant,Gym,Hawaiian Restaurant,History Museum,Hot Dog Joint,Hotel,Italian Restaurant,Lounge,Mediterranean Restaurant,Mexican Restaurant,Music Venue,New American Restaurant,Park,Ramen Restaurant,Sandwich Place,Science Museum,Snack Place,Southern / Soul Food Restaurant,Speakeasy,Theater,Wine Bar,Wings Joint,Price
32,Gardendale,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.18514177806568743
33,Graysville,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.4519780777231189
34,Harpersville,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.04196447905800647
35,Hayden,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.002201415294846241
36,Helena,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.02547981077767854
37,Homewood,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.08338028287146369
38,Hoover,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.02499294301930123
39,Hueytown,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.056108572327393566
40,Indian Springs Village,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.08050512167386065
41,Irondale,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.0520794567499233
42,Jasper,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.016071949692619273
43,Jemison,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.030726595197187113
44,Kimberly,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.02770316592770705
45,Lake View,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.006163962825569475
46,Lakeview,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.03307216466907812
47,Lawley,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.0750224996338152
48,Leeds,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.05019695223353408
49,Lipscomb,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.0035183321936835665
50,Locust Fork,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.05373646479412319
51,Maplesville,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.05615397651784977
52,Marbury,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.10083857934955062
53,Margaret,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.0
54,Maylene,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.14928347468176073
55,McCalla,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.048843901854400976
56,Midfield,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.09958536590580791
57,Minor,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.4657369233159079
58,Montevallo,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.044001148687493774
59,Moody,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.04636730964769895
60,Morris,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.05283396707630979
61,Mount Olive,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.15142000326079136
62,Mountain Brook,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.018565269903793005
63,Mulga,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.17267351218950203
64,Nauvoo,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.050453686788757286
